stateabbrv,statename,stfips,areaname,areatype,areatyname,area,periodyear,periodtype,pertypdesc,period,adjusted,prelim,benchmark,laborforce,emplab,unemp,unemprate
CO,Colorado,8,Douglas County,4,County,35,2012,3,Monthly,11,0,0,2016,162381,153336,9045,5.6
CO,Colorado,8,Douglas County,4,County,35,2012,3,Monthly,12,0,0,2016,161652,152755,8897,5.5
CO,Colorado,8,Douglas County,4,County,35,2013,1,Annual,0,0,0,2017,164441,155708,8733,5.3
CO,Colorado,8,Douglas County,4,County,35,2013,3,Monthly,1,0,0,2017,162124,152448,9676,6
CO,Colorado,8,Douglas County,4,County,35,2013,3,Monthly,2,0,0,2017,162969,153159,9810,6
CO,Colorado,8,Douglas County,4,County,35,2013,3,Monthly,3,0,0,2017,162172,153034,9138,5.6
CO,Colorado,8,Douglas County,4,County,35,2013,3,Monthly,4,0,0,2017,163258,154513,8745,5.4
CO,Colorado,8,Douglas County,4,County,35,2013,3,Monthly,5,0,0,2017,163941,155183,8758,5.3
CO,Colorado,8,Douglas County,4,County,35,2013,3,Monthly,6,0,0,2017,166067,156310,9757,5.9
CO,Colorado,8,Douglas County,4,County,35,2013,3,Monthly,7,0,0,2017,165899,157020,8879,5.4
CO,Colorado,8,Douglas County,4,County,35,2013,3,Monthly,8,0,0,2017,165333,156975,8358,5.1
CO,Colorado,8,Douglas County,4,County,35,2013,3,Monthly,9,0,0,2017,165718,157437,8281,5
CO,Colorado,8,Douglas County,4,County,35,2013,3,Monthly,10,0,0,2017,165526,157405,8121,4.9
CO,Colorado,8,Douglas County,4,County,35,2013,3,Monthly,11,0,0,2017,165619,157797,7822,4.7
CO,Colorado,8,Douglas County,4,County,35,2013,3,Monthly,12,0,0,2017,164663,157210,7453,4.5
CO,Colorado,8,Douglas County,4,County,35,2014,1,Annual,0,0,0,2013,169258,162473,6785,4
CO,Colorado,8,Douglas County,4,County,35,2014,3,Monthly,1,0,0,2013,166104,157933,8171,4.9
CO,Colorado,8,Douglas County,4,County,35,2014,3,Monthly,2,0,0,2013,167110,158706,8404,5
CO,Colorado,8,Douglas County,4,County,35,2014,3,Monthly,3,0,0,2013,167268,159332,7936,4.7
CO,Colorado,8,Douglas County,4,County,35,2014,3,Monthly,4,0,0,2013,168237,161090,7147,4.2
CO,Colorado,8,Douglas County,4,County,35,2014,3,Monthly,5,0,0,2013,169049,162301,6748,4
CO,Colorado,8,Douglas County,4,County,35,2014,3,Monthly,6,0,0,2013,170581,163528,7053,4.1
CO,Colorado,8,Douglas County,4,County,35,2014,3,Monthly,7,0,0,2013,170947,164168,6779,4
CO,Colorado,8,Douglas County,4,County,35,2014,3,Monthly,8,0,0,2013,170527,164147,6380,3.7
CO,Colorado,8,Douglas County,4,County,35,2014,3,Monthly,9,0,0,2013,170225,164482,5743,3.4
CO,Colorado,8,Douglas County,4,County,35,2014,3,Monthly,10,0,0,2013,171334,165629,5705,3.3
CO,Colorado,8,Douglas County,4,County,35,2014,3,Monthly,11,0,0,2013,170321,164500,5821,3.4
CO,Colorado,8,Douglas County,4,County,35,2014,3,Monthly,12,0,1,2013,169400,163862,5538,3.3
CO,Colorado,8,Douglas County,4,County,35,2019,3,Monthly,1,0,0,2018,192519,185684,6835,3.6
CO,Colorado,8,Douglas County,4,County,35,2019,3,Monthly,2,0,0,2018,193576,187951,5625,2.9
CO,Colorado,8,Douglas County,4,County,35,2019,3,Monthly,2,0,1,2018,193508,187872,5636,2.9
CO,Colorado,8,Douglas County,4,County,35,2019,3,Monthly,3,0,0,2018,192517,187617,4900,2.5
CO,Colorado,8,Douglas County,4,County,35,2019,3,Monthly,3,0,1,2018,192818,187919,4899,2.5
CO,Colorado,8,Douglas County,4,County,35,2019,3,Monthly,4,0,0,2018,192076,187455,4621,2.4
CO,Colorado,8,Douglas County,4,County,35,2019,3,Monthly,4,0,1,2018,191850,187214,4636,2.4
CO,Colorado,8,Douglas County,4,County,35,2019,3,Monthly,5,0,1,2018,193046,188878,4168,2.2
CO,Colorado,8,Eagle County,4,County,37,1990,1,Annual,0,0,0,2014,12519,12065,454,3.6
CO,Colorado,8,Eagle County,4,County,37,1990,3,Monthly,1,0,0,2014,14362,14095,267,1.9
CO,Colorado,8,Eagle County,4,County,37,1990,3,Monthly,2,0,0,2014,14435,14101,334,2.3
CO,Colorado,8,Eagle County,4,County,37,1990,3,Monthly,3,0,0,2014,14351,14030,321,2.2
CO,Colorado,8,Eagle County,4,County,37,1990,3,Monthly,4,0,0,2014,13221,12876,345,2.6
CO,Colorado,8,Eagle County,4,County,37,1990,3,Monthly,5,0,0,2014,10534,9532,1002,9.5
CO,Colorado,8,Eagle County,4,County,37,1990,3,Monthly,6,0,0,2014,10960,10382,578,5.3
CO,Colorado,8,Eagle County,4,County,37,1990,3,Monthly,7,0,0,2014,11577,11224,353,3
CO,Colorado,8,Eagle County,4,County,37,1990,3,Monthly,8,0,0,2014,11556,11227,329,2.8
CO,Colorado,8,Eagle County,4,County,37,1990,3,Monthly,9,0,0,2014,11203,10801,402,3.6
CO,Colorado,8,Eagle County,4,County,37,1990,3,Monthly,10,0,0,2014,11318,10697,621,5.5
CO,Colorado,8,Eagle County,4,County,37,1990,3,Monthly,11,0,0,2014,12382,11796,586,4.7
CO,Colorado,8,Eagle County,4,County,37,1990,3,Monthly,12,0,0,2014,14323,14015,308,2.2
CO,Colorado,8,Eagle County,4,County,37,1991,1,Annual,0,0,0,2014,13281,12640,641,4.8
CO,Colorado,8,Eagle County,4,County,37,1991,3,Monthly,1,0,0,2014,15466,15057,409,2.6
CO,Colorado,8,Eagle County,4,County,37,1991,3,Monthly,2,0,0,2014,15393,14926,467,3
CO,Colorado,8,Eagle County,4,County,37,1991,3,Monthly,3,0,0,2014,15211,14760,451,3
CO,Colorado,8,Eagle County,4,County,37,1991,3,Monthly,4,0,0,2014,14000,13489,511,3.7
CO,Colorado,8,Eagle County,4,County,37,1991,3,Monthly,5,0,0,2014,10939,9816,1123,10.3
CO,Colorado,8,Eagle County,4,County,37,1991,3,Monthly,6,0,0,2014,11589,10876,713,6.2
CO,Colorado,8,Eagle County,4,County,37,1991,3,Monthly,7,0,0,2014,12310,11772,538,4.4
CO,Colorado,8,Eagle County,4,County,37,1991,3,Monthly,8,0,0,2014,12306,11827,479,3.9
CO,Colorado,8,Eagle County,4,County,37,1991,3,Monthly,9,0,0,2014,11842,11281,561,4.7
CO,Colorado,8,Eagle County,4,County,37,1991,3,Monthly,10,0,0,2014,11913,11081,832,7
CO,Colorado,8,Eagle County,4,County,37,1991,3,Monthly,11,0,0,2014,13030,11983,1047,8
CO,Colorado,8,Eagle County,4,County,37,1991,3,Monthly,12,0,0,2014,15365,14806,559,3.6
CO,Colorado,8,Eagle County,4,County,37,1992,1,Annual,0,0,0,2014,14070,13131,939,6.7
CO,Colorado,8,Eagle County,4,County,37,1992,3,Monthly,1,0,0,2014,16202,15493,709,4.4
CO,Colorado,8,Eagle County,4,County,37,1992,3,Monthly,2,0,0,2014,15898,15175,723,4.5
CO,Colorado,8,Eagle County,4,County,37,1992,3,Monthly,3,0,0,2014,16056,15232,824,5.1
CO,Colorado,8,Eagle County,4,County,37,1992,3,Monthly,4,0,0,2014,14908,14036,872,5.8
CO,Colorado,8,Eagle County,4,County,37,1992,3,Monthly,5,0,0,2014,12066,10315,1751,14.5
CO,Colorado,8,Eagle County,4,County,37,1992,3,Monthly,6,0,0,2014,12514,11296,1218,9.7
CO,Colorado,8,Eagle County,4,County,37,1992,3,Monthly,7,0,0,2014,13028,12183,845,6.5
CO,Colorado,8,Eagle County,4,County,37,1992,3,Monthly,8,0,0,2014,12953,12262,691,5.3
CO,Colorado,8,Eagle County,4,County,37,1992,3,Monthly,9,0,0,2014,12444,11719,725,5.8
CO,Colorado,8,Eagle County,4,County,37,1992,3,Monthly,10,0,0,2014,12627,11585,1042,8.3
CO,Colorado,8,Eagle County,4,County,37,1992,3,Monthly,11,0,0,2014,13985,12750,1235,8.8
CO,Colorado,8,Eagle County,4,County,37,1992,3,Monthly,12,0,0,2014,16162,15527,635,3.9
CO,Colorado,8,Eagle County,4,County,37,1993,1,Annual,0,0,0,2014,14891,14107,784,5.3
CO,Colorado,8,Eagle County,4,County,37,1993,3,Monthly,1,0,0,2014,16272,15507,765,4.7
CO,Colorado,8,Eagle County,4,County,37,1993,3,Monthly,2,0,0,2014,16015,15333,682,4.3
CO,Colorado,8,Eagle County,4,County,37,1993,3,Monthly,3,0,0,2014,16118,15359,759,4.7
CO,Colorado,8,Eagle County,4,County,37,1993,3,Monthly,4,0,0,2014,15995,15109,886,5.5
CO,Colorado,8,Eagle County,4,County,37,1993,3,Monthly,5,0,0,2014,12591,11183,1408,11.2
CO,Colorado,8,Eagle County,4,County,37,1993,3,Monthly,6,0,0,2014,13464,12540,924,6.9
CO,Colorado,8,Eagle County,4,County,37,1993,3,Monthly,7,0,0,2014,14036,13473,563,4
CO,Colorado,8,Eagle County,4,County,37,1993,3,Monthly,8,0,0,2014,14247,13756,491,3.4
CO,Colorado,8,Eagle County,4,County,37,1993,3,Monthly,9,0,0,2014,13692,13104,588,4.3
CO,Colorado,8,Eagle County,4,County,37,1993,3,Monthly,10,0,0,2014,13653,12773,880,6.4
CO,Colorado,8,Eagle County,4,County,37,1993,3,Monthly,11,0,0,2014,15234,14217,1017,6.7
CO,Colorado,8,Eagle County,4,County,37,1993,3,Monthly,12,0,0,2014,17367,16924,443,2.6
CO,Colorado,8,Eagle County,4,County,37,1994,1,Annual,0,0,0,2014,16626,16021,605,3.6
CO,Colorado,8,Eagle County,4,County,37,1994,3,Monthly,1,0,0,2014,17859,17327,532,3
CO,Colorado,8,Eagle County,4,County,37,1994,3,Monthly,2,0,0,2014,18369,17801,568,3.1
CO,Colorado,8,Eagle County,4,County,37,1994,3,Monthly,3,0,0,2014,18227,17735,492,2.7
CO,Colorado,8,Eagle County,4,County,37,1994,3,Monthly,4,0,0,2014,17181,16576,605,3.5
CO,Colorado,8,Eagle County,4,County,37,1994,3,Monthly,5,0,0,2014,14157,12885,1272,9
CO,Colorado,8,Eagle County,4,County,37,1994,3,Monthly,6,0,0,2014,14934,14215,719,4.8
CO,Colorado,8,Eagle County,4,County,37,1994,3,Monthly,7,0,0,2014,15786,15329,457,2.9
CO,Colorado,8,Eagle County,4,County,37,1994,3,Monthly,8,0,0,2014,15912,15541,371,2.3
CO,Colorado,8,Eagle County,4,County,37,1994,3,Monthly,9,0,0,2014,15425,15050,375,2.4
CO,Colorado,8,Eagle County,4,County,37,1994,3,Monthly,10,0,0,2014,15447,14812,635,4.1
CO,Colorado,8,Eagle County,4,County,37,1994,3,Monthly,11,0,0,2014,17104,16261,843,4.9
CO,Colorado,8,Eagle County,4,County,37,1994,3,Monthly,12,0,0,2014,19105,18719,386,2
CO,Colorado,8,Eagle County,4,County,37,1995,1,Annual,0,0,0,2014,17775,17227,548,3.1
CO,Colorado,8,Eagle County,4,County,37,1995,3,Monthly,1,0,0,2014,19839,19374,465,2.3
CO,Colorado,8,Eagle County,4,County,37,1995,3,Monthly,2,0,0,2014,19701,19263,438,2.2
CO,Colorado,8,Eagle County,4,County,37,1995,3,Monthly,3,0,0,2014,19598,19170,428,2.2
CO,Colorado,8,Eagle County,4,County,37,1995,3,Monthly,4,0,0,2014,18610,18194,416,2.2
CO,Colorado,8,Eagle County,4,County,37,1995,3,Monthly,5,0,0,2014,15612,14405,1207,7.7
CO,Colorado,8,Eagle County,4,County,37,1995,3,Monthly,6,0,0,2014,16110,15503,607,3.8
CO,Colorado,8,Eagle County,4,County,37,1995,3,Monthly,7,0,0,2014,16776,16286,490,2.9
CO,Colorado,8,Eagle County,4,County,37,1995,3,Monthly,8,0,0,2014,16928,16496,432,2.6
CO,Colorado,8,Eagle County,4,County,37,1995,3,Monthly,9,0,0,2014,16388,16007,381,2.3
CO,Colorado,8,Eagle County,4,County,37,1995,3,Monthly,10,0,0,2014,16315,15688,627,3.8
CO,Colorado,8,Eagle County,4,County,37,1995,3,Monthly,11,0,0,2014,17874,17207,667,3.7
CO,Colorado,8,Eagle County,4,County,37,1995,3,Monthly,12,0,0,2014,19547,19128,419,2.1
CO,Colorado,8,Eagle County,4,County,37,1996,1,Annual,0,0,0,2014,18477,17907,570,3.1
CO,Colorado,8,Eagle County,4,County,37,1996,3,Monthly,1,0,0,2014,20345,19804,541,2.7
CO,Colorado,8,Eagle County,4,County,37,1996,3,Monthly,2,0,0,2014,20437,19948,489,2.4
CO,Colorado,8,Eagle County,4,County,37,1996,3,Monthly,3,0,0,2014,20344,19855,489,2.4
CO,Colorado,8,Eagle County,4,County,37,1996,3,Monthly,4,0,0,2014,19337,18906,431,2.2
CO,Colorado,8,Eagle County,4,County,37,1996,3,Monthly,5,0,0,2014,16781,15634,1147,6.8
CO,Colorado,8,Eagle County,4,County,37,1996,3,Monthly,6,0,0,2014,16577,15952,625,3.8
CO,Colorado,8,Eagle County,4,County,37,1996,3,Monthly,7,0,0,2014,17583,17169,414,2.4
CO,Colorado,8,Eagle County,4,County,37,1996,3,Monthly,8,0,0,2014,17535,17161,374,2.1
CO,Colorado,8,Eagle County,4,County,37,1996,3,Monthly,9,0,0,2014,17059,16668,391,2.3
CO,Colorado,8,Eagle County,4,County,37,1996,3,Monthly,10,0,0,2014,17009,16299,710,4.2
CO,Colorado,8,Eagle County,4,County,37,1996,3,Monthly,11,0,0,2014,18185,17328,857,4.7
CO,Colorado,8,Eagle County,4,County,37,1996,3,Monthly,12,0,0,2014,20528,20155,373,1.8
CO,Colorado,8,Eagle County,4,County,37,1997,1,Annual,0,0,0,2014,19716,19153,563,2.9
CO,Colorado,8,Eagle County,4,County,37,1997,3,Monthly,1,0,0,2014,21448,20958,490,2.3
CO,Colorado,8,Eagle County,4,County,37,1997,3,Monthly,2,0,0,2014,21750,21309,441,2
CO,Colorado,8,Eagle County,4,County,37,1997,3,Monthly,3,0,0,2014,21633,21179,454,2.1
CO,Colorado,8,Eagle County,4,County,37,1997,3,Monthly,4,0,0,2014,20309,19900,409,2
CO,Colorado,8,Eagle County,4,County,37,1997,3,Monthly,5,0,0,2014,17264,16189,1075,6.2
CO,Colorado,8,Eagle County,4,County,37,1997,3,Monthly,6,0,0,2014,18269,17599,670,3.7
CO,Colorado,8,Eagle County,4,County,37,1997,3,Monthly,7,0,0,2014,18911,18511,400,2.1
CO,Colorado,8,Eagle County,4,County,37,1997,3,Monthly,8,0,0,2014,18890,18539,351,1.9
CO,Colorado,8,Eagle County,4,County,37,1997,3,Monthly,9,0,0,2014,18221,17824,397,2.2
CO,Colorado,8,Eagle County,4,County,37,1997,3,Monthly,10,0,0,2014,18414,17594,820,4.5
CO,Colorado,8,Eagle County,4,County,37,1997,3,Monthly,11,0,0,2014,19466,18664,802,4.1
CO,Colorado,8,Eagle County,4,County,37,1997,3,Monthly,12,0,0,2014,22015,21566,449,2
CO,Colorado,8,Eagle County,4,County,37,1998,1,Annual,0,0,0,2014,21151,20521,630,3
CO,Colorado,8,Eagle County,4,County,37,1998,3,Monthly,1,0,0,2014,23317,22748,569,2.4
CO,Colorado,8,Eagle County,4,County,37,1998,3,Monthly,2,0,0,2014,23491,22902,589,2.5
CO,Colorado,8,Eagle County,4,County,37,1998,3,Monthly,3,0,0,2014,23186,22607,579,2.5
CO,Colorado,8,Eagle County,4,County,37,1998,3,Monthly,4,0,0,2014,21710,21112,598,2.8
CO,Colorado,8,Eagle County,4,County,37,1998,3,Monthly,5,0,0,2014,18704,17435,1269,6.8
CO,Colorado,8,Eagle County,4,County,37,1998,3,Monthly,6,0,0,2014,19134,18332,802,4.2
CO,Colorado,8,Eagle County,4,County,37,1998,3,Monthly,7,0,0,2014,20406,19968,438,2.1
CO,Colorado,8,Eagle County,4,County,37,1998,3,Monthly,8,0,0,2014,20493,20109,384,1.9
CO,Colorado,8,Eagle County,4,County,37,1998,3,Monthly,9,0,0,2014,19974,19552,422,2.1
CO,Colorado,8,Eagle County,4,County,37,1998,3,Monthly,10,0,0,2014,19635,18928,707,3.6
CO,Colorado,8,Eagle County,4,County,37,1998,3,Monthly,11,0,0,2014,20531,19761,770,3.8
CO,Colorado,8,Eagle County,4,County,37,1998,3,Monthly,12,0,0,2014,23234,22799,435,1.9
CO,Colorado,8,Eagle County,4,County,37,1999,1,Annual,0,0,0,2014,21519,20950,569,2.6
CO,Colorado,8,Eagle County,4,County,37,1999,3,Monthly,1,0,0,2014,24104,23565,539,2.2
CO,Colorado,8,Eagle County,4,County,37,1999,3,Monthly,2,0,0,2014,24012,23521,491,2
CO,Colorado,8,Eagle County,4,County,37,1999,3,Monthly,3,0,0,2014,23986,23469,517,2.2
CO,Colorado,8,Eagle County,4,County,37,1999,3,Monthly,4,0,0,2014,23317,22652,665,2.9
CO,Colorado,8,Eagle County,4,County,37,1999,3,Monthly,5,0,0,2014,19524,18332,1192,6.1
CO,Colorado,8,Eagle County,4,County,37,1999,3,Monthly,6,0,0,2014,20058,19294,764,3.8
CO,Colorado,8,Eagle County,4,County,37,1999,3,Monthly,7,0,0,2014,20637,20245,392,1.9
CO,Colorado,8,Eagle County,4,County,37,1999,3,Monthly,8,0,0,2014,20734,20374,360,1.7
CO,Colorado,8,Eagle County,4,County,37,1999,3,Monthly,9,0,0,2014,19777,19406,371,1.9
CO,Colorado,8,Eagle County,4,County,37,1999,3,Monthly,10,0,0,2014,19703,19156,547,2.8
CO,Colorado,8,Eagle County,4,County,37,1999,3,Monthly,11,0,0,2014,20145,19520,625,3.1
CO,Colorado,8,Eagle County,4,County,37,1999,3,Monthly,12,0,0,2014,22224,21861,363,1.6
CO,Colorado,8,Eagle County,4,County,37,2000,1,Annual,0,0,0,2014,25631,25014,617,2.4
CO,Colorado,8,Eagle County,4,County,37,2000,3,Monthly,1,0,0,2014,27267,26622,645,2.4
CO,Colorado,8,Eagle County,4,County,37,2000,3,Monthly,2,0,0,2014,27221,26600,621,2.3
CO,Colorado,8,Eagle County,4,County,37,2000,3,Monthly,3,0,0,2014,27566,26942,624,2.3
CO,Colorado,8,Eagle County,4,County,37,2000,3,Monthly,4,0,0,2014,26647,26069,578,2.2
CO,Colorado,8,Eagle County,4,County,37,2000,3,Monthly,5,0,0,2014,22744,21874,870,3.8
CO,Colorado,8,Eagle County,4,County,37,2000,3,Monthly,6,0,0,2014,24386,23702,684,2.8
CO,Colorado,8,Eagle County,4,County,37,2000,3,Monthly,7,0,0,2014,25236,24658,578,2.3
CO,Colorado,8,Eagle County,4,County,37,2000,3,Monthly,8,0,0,2014,25580,25050,530,2.1
CO,Colorado,8,Eagle County,4,County,37,2000,3,Monthly,9,0,0,2014,24517,23982,535,2.2
CO,Colorado,8,Eagle County,4,County,37,2000,3,Monthly,10,0,0,2014,24194,23626,568,2.3
CO,Colorado,8,Eagle County,4,County,37,2000,3,Monthly,11,0,0,2014,24955,24344,611,2.4
CO,Colorado,8,Eagle County,4,County,37,2000,3,Monthly,12,0,0,2014,27261,26704,557,2
CO,Colorado,8,Eagle County,4,County,37,2001,1,Annual,0,0,0,2014,26096,25294,802,3.1
CO,Colorado,8,Eagle County,4,County,37,2001,3,Monthly,1,0,0,2014,27864,27197,667,2.4
CO,Colorado,8,Eagle County,4,County,37,2001,3,Monthly,2,0,0,2014,28138,27470,668,2.4
CO,Colorado,8,Eagle County,4,County,37,2001,3,Monthly,3,0,0,2014,28203,27535,668,2.4
CO,Colorado,8,Eagle County,4,County,37,2001,3,Monthly,4,0,0,2014,27138,26509,629,2.3
CO,Colorado,8,Eagle County,4,County,37,2001,3,Monthly,5,0,0,2014,23301,22386,915,3.9
CO,Colorado,8,Eagle County,4,County,37,2001,3,Monthly,6,0,0,2014,24868,24076,792,3.2
CO,Colorado,8,Eagle County,4,County,37,2001,3,Monthly,7,0,0,2014,26184,25490,694,2.7
CO,Colorado,8,Eagle County,4,County,37,2001,3,Monthly,8,0,0,2014,26190,25476,714,2.7
CO,Colorado,8,Eagle County,4,County,37,2001,3,Monthly,9,0,0,2014,25104,24346,758,3
CO,Colorado,8,Eagle County,4,County,37,2001,3,Monthly,10,0,0,2014,24464,23481,983,4
CO,Colorado,8,Eagle County,4,County,37,2001,3,Monthly,11,0,0,2014,24849,23733,1116,4.5
CO,Colorado,8,Eagle County,4,County,37,2001,3,Monthly,12,0,0,2014,26853,25829,1024,3.8
CO,Colorado,8,Eagle County,4,County,37,2002,1,Annual,0,0,0,2014,26693,25561,1132,4.2
CO,Colorado,8,Eagle County,4,County,37,2002,3,Monthly,1,0,0,2014,28302,27134,1168,4.1
CO,Colorado,8,Eagle County,4,County,37,2002,3,Monthly,2,0,0,2014,28735,27532,1203,4.2
CO,Colorado,8,Eagle County,4,County,37,2002,3,Monthly,3,0,0,2014,28617,27417,1200,4.2
CO,Colorado,8,Eagle County,4,County,37,2002,3,Monthly,4,0,0,2014,26751,25661,1090,4.1
CO,Colorado,8,Eagle County,4,County,37,2002,3,Monthly,5,0,0,2014,23742,22408,1334,5.6
CO,Colorado,8,Eagle County,4,County,37,2002,3,Monthly,6,0,0,2014,25516,24377,1139,4.5
CO,Colorado,8,Eagle County,4,County,37,2002,3,Monthly,7,0,0,2014,26750,25766,984,3.7
CO,Colorado,8,Eagle County,4,County,37,2002,3,Monthly,8,0,0,2014,26742,25803,939,3.5
CO,Colorado,8,Eagle County,4,County,37,2002,3,Monthly,9,0,0,2014,25803,24843,960,3.7
CO,Colorado,8,Eagle County,4,County,37,2002,3,Monthly,10,0,0,2014,24906,23772,1134,4.6
CO,Colorado,8,Eagle County,4,County,37,2002,3,Monthly,11,0,0,2014,25497,24233,1264,5
CO,Colorado,8,Eagle County,4,County,37,2002,3,Monthly,12,0,0,2014,28953,27789,1164,4
CO,Colorado,8,Eagle County,4,County,37,2003,1,Annual,0,0,0,2014,26188,24960,1228,4.7
CO,Colorado,8,Eagle County,4,County,37,2003,3,Monthly,1,0,0,2014,27926,26715,1211,4.3
CO,Colorado,8,Eagle County,4,County,37,2003,3,Monthly,2,0,0,2014,27764,26552,1212,4.4
CO,Colorado,8,Eagle County,4,County,37,2003,3,Monthly,3,0,0,2014,27934,26715,1219,4.4
CO,Colorado,8,Eagle County,4,County,37,2003,3,Monthly,4,0,0,2014,26328,25166,1162,4.4
CO,Colorado,8,Eagle County,4,County,37,2003,3,Monthly,5,0,0,2014,23552,21996,1556,6.6
CO,Colorado,8,Eagle County,4,County,37,2003,3,Monthly,6,0,0,2014,25084,23758,1326,5.3
CO,Colorado,8,Eagle County,4,County,37,2003,3,Monthly,7,0,0,2014,26183,25052,1131,4.3
CO,Colorado,8,Eagle County,4,County,37,2003,3,Monthly,8,0,0,2014,26300,25254,1046,4
CO,Colorado,8,Eagle County,4,County,37,2003,3,Monthly,9,0,0,2014,25303,24230,1073,4.2
CO,Colorado,8,Eagle County,4,County,37,2003,3,Monthly,10,0,0,2014,24727,23483,1244,5
CO,Colorado,8,Eagle County,4,County,37,2003,3,Monthly,11,0,0,2014,24833,23438,1395,5.6
CO,Colorado,8,Eagle County,4,County,37,2003,3,Monthly,12,0,0,2014,28320,27156,1164,4.1
CO,Colorado,8,Eagle County,4,County,37,2004,1,Annual,0,0,0,2014,27314,26136,1178,4.3
CO,Colorado,8,Eagle County,4,County,37,2004,3,Monthly,1,0,0,2014,29135,27908,1227,4.2
CO,Colorado,8,Eagle County,4,County,37,2004,3,Monthly,2,0,0,2014,29146,27967,1179,4
CO,Colorado,8,Eagle County,4,County,37,2004,3,Monthly,3,0,0,2014,29116,27917,1199,4.1
CO,Colorado,8,Eagle County,4,County,37,2004,3,Monthly,4,0,0,2014,27304,26079,1225,4.5
CO,Colorado,8,Eagle County,4,County,37,2004,3,Monthly,5,0,0,2014,24400,22911,1489,6.1
CO,Colorado,8,Eagle County,4,County,37,2004,3,Monthly,6,0,0,2014,26130,24879,1251,4.8
CO,Colorado,8,Eagle County,4,County,37,2004,3,Monthly,7,0,0,2014,27438,26377,1061,3.9
CO,Colorado,8,Eagle County,4,County,37,2004,3,Monthly,8,0,0,2014,27307,26338,969,3.5
CO,Colorado,8,Eagle County,4,County,37,2004,3,Monthly,9,0,0,2014,26366,25371,995,3.8
CO,Colorado,8,Eagle County,4,County,37,2004,3,Monthly,10,0,0,2014,25746,24585,1161,4.5
CO,Colorado,8,Eagle County,4,County,37,2004,3,Monthly,11,0,0,2014,26068,24780,1288,4.9
CO,Colorado,8,Eagle County,4,County,37,2004,3,Monthly,12,0,0,2014,29611,28517,1094,3.7
CO,Colorado,8,Eagle County,4,County,37,2005,1,Annual,0,0,0,2014,28407,27325,1082,3.8
CO,Colorado,8,Eagle County,4,County,37,2005,3,Monthly,1,0,0,2014,29904,28786,1118,3.7
CO,Colorado,8,Eagle County,4,County,37,2005,3,Monthly,2,0,0,2014,29980,28880,1100,3.7
CO,Colorado,8,Eagle County,4,County,37,2005,3,Monthly,3,0,0,2014,30114,29029,1085,3.6
CO,Colorado,8,Eagle County,4,County,37,2005,3,Monthly,4,0,0,2014,28283,27188,1095,3.9
CO,Colorado,8,Eagle County,4,County,37,2005,3,Monthly,5,0,0,2014,25341,23970,1371,5.4
CO,Colorado,8,Eagle County,4,County,37,2005,3,Monthly,6,0,0,2014,27207,26110,1097,4
CO,Colorado,8,Eagle County,4,County,37,2005,3,Monthly,7,0,0,2014,28551,27566,985,3.4
CO,Colorado,8,Eagle County,4,County,37,2005,3,Monthly,8,0,0,2014,28267,27378,889,3.1
CO,Colorado,8,Eagle County,4,County,37,2005,3,Monthly,9,0,0,2014,27366,26418,948,3.5
CO,Colorado,8,Eagle County,4,County,37,2005,3,Monthly,10,0,0,2014,26945,25865,1080,4
CO,Colorado,8,Eagle County,4,County,37,2005,3,Monthly,11,0,0,2014,27448,26219,1229,4.5
CO,Colorado,8,Eagle County,4,County,37,2005,3,Monthly,12,0,0,2014,31467,30485,982,3.1
CO,Colorado,8,Eagle County,4,County,37,2006,1,Annual,0,0,0,2014,29827,28823,1004,3.4
CO,Colorado,8,Eagle County,4,County,37,2006,3,Monthly,1,0,0,2014,31500,30405,1095,3.5
CO,Colorado,8,Eagle County,4,County,37,2006,3,Monthly,2,0,0,2014,31330,30294,1036,3.3
CO,Colorado,8,Eagle County,4,County,37,2006,3,Monthly,3,0,0,2014,31571,30550,1021,3.2
CO,Colorado,8,Eagle County,4,County,37,2006,3,Monthly,4,0,0,2014,30064,29112,952,3.2
CO,Colorado,8,Eagle County,4,County,37,2006,3,Monthly,5,0,0,2014,27067,25755,1312,4.8
CO,Colorado,8,Eagle County,4,County,37,2006,3,Monthly,6,0,0,2014,28879,27755,1124,3.9
CO,Colorado,8,Eagle County,4,County,37,2006,3,Monthly,7,0,0,2014,29727,28763,964,3.2
CO,Colorado,8,Eagle County,4,County,37,2006,3,Monthly,8,0,0,2014,29784,28898,886,3
CO,Colorado,8,Eagle County,4,County,37,2006,3,Monthly,9,0,0,2014,28699,27806,893,3.1
CO,Colorado,8,Eagle County,4,County,37,2006,3,Monthly,10,0,0,2014,27895,26947,948,3.4
